Ftherm_star	Ftherm_planet	Frefl_planet	
Star.Blackbody	Planet.Thermal	Planet.Reflected	
1172642.674725348828	00000.000000000000	00000.003494525547	
1172642.674725348828	00000.000000000000	00000.008483886382	
1172642.674725348828	00000.000016431114	00000.014190331652	
1172642.674725348828	00000.000000008185	00000.001491254094	
1172642.674725348828	00000.000000000000	00000.000048806402	
1172642.674725348828	00000.000000008710	00000.015640516254	
1172642.674725348828	00000.000000021841	00000.001643181597	
1172642.674725348828	00000.000000000000	00000.004062759422	
1172642.674725348828	00000.000000000000	00000.001221406276	
1172642.674725348828	00000.026303518573	00001.521521301786	
1172642.674725348828	00000.000145336105	00000.006649279923	
1172642.674725348828	00000.000000000000	00000.002939502092	
460246.419185327250	00000.002878065281	00000.124249586622	
460246.419185327250	00000.000000299558	00000.052593213493	
460246.419185327250	00000.000000133229	00000.001880955841	
460246.419185327250	00000.000000000006	00000.001459541241	
460246.419185327250	00000.000000000000	00000.000009437687	
460246.419185327250	00000.000005449014	00000.019259067029	
460246.419185327250	00000.000000227802	00000.132548926671	
460246.419185327250	00000.000000239311	00000.112080282220	
460246.419185327250	00000.000000000005	00000.000657287733	
460246.419185327250	00000.000000000000	00000.000300055293	
460246.419185327250	00000.000000000000	00000.000061369463	
460246.419185327250	00000.000000000000	00000.000044455714	
460246.419185327250	00000.000000000029	00000.005707578769	
460246.419185327250	00000.000000000000	00000.000002488182	
460246.419185327250	00000.000000000000	00000.000039173725	
460246.419185327250	00000.000176327409	00000.006175678174	
460246.419185327250	00000.000033308580	00000.117878120647	
460246.419185327250	00000.000000000000	00000.000382785928	
460246.419185327250	00000.000000000000	00000.000268045376	
460246.419185327250	00000.000000000000	00000.000252820229	
460246.419185327250	00000.000000000000	00000.000012957742	
460246.419185327250	00000.000000000000	00000.000032633106	
460246.419185327250	00000.000033862474	00000.127917781111	
460246.419185327250	00000.000000000000	00000.000002523394	
460246.419185327250	00000.000000000000	00000.000020215815	
750820.115610691952	00000.000000000000	00000.005186646648	
